271;129166393
272;129583457
273;130022164
274;130463271
275;130905021
276;131369314
277;131809735
278;132252471
279;132740593
280;133182428
281;133648650
282;134136385
283;134577878
284;135043285
285;135508907
286;135973414
287;136440450
288;136928485
289;137418407
290;137906700
291;138373264
292;138790500
293;139207693
294;139648628
295;140088235
296;140552785
297;141018193
298;141459985
299;141948664
300;142415357
301;142880421
302;143369743
303;143811493
304;144276985
305;144765407
306;145207714
307;145697250
308;146185714
309;146676150
310;147164657
311;147631478
312;148048457
313;148464107
314;148880357
315;149297421
316;149735743
317;150154007
318;150594985
319;151058721
320;151499271
321;151941364
322;152406171
323;152869350
324;153289243
325;153754221
326;154219757
327;154683964
328;155150528
329;155638735
330;156128571
331;156617293
332;157084714
333;157525007
334;157965600
335;158404778
336;158823257
337;159264321
338;159728485
339;160169507
340;160634914
341;161100835
342;161565300
343;162032164
344;162520585
345;162961950
346;163427314
347;163892807
348;164357400
349;164847107
350;165313457
351;165803635
352;166292614
353;166758021
354;167174957
355;167615678
356;168055028
357;168497164
358;168962143
359;169426050
360;169892100
361;170358793
362;170823471
363;171312878
364;171779143
365;172242750
366;172708457
367;173173393
368;173640085
369;174129835
370;174618514
371;175109335
372;175598143
373;176087164
374;176504785
375;176920650
376;177360857
377;177779293
378;178242900
379;178683193
380;179125757
381;179590907
382;180077571
383;180521464
384;181010185
385;181452021
386;181917257
387;182383307
388;182847857
389;183336621
390;183802628
391;184292893
392;184804928
393;185295878
394;185713585
395;186129107
396;186544928
397;186959764
398;187377214
399;187794364
400;188235300
401;188676835
402;189139885
403;189583007
404;190048371
405;190512364
406;190977514
407;191443221
408;191885100
409;192374293
410;192861728
411;193328635
412;193818685
413;194284521
414;194774700
415;195213664
416;195630000
417;196047921
418;196488728
419;196929793
420;197391900
421;197811835
422;198276771
423;198742264
424;199206385
425;199672221
426;200137928
427;200601921
428;201067371
429;201531578
430;201997714
431;202464793
432;202953171
433;203444121
434;203932714
435;204397435
436;204791228
437;205231350
438;205670871
439;206112707
440;206554757
441;207019993
442;207484028
443;207949778
444;208436914
445;208880850
446;209369528
447;209810850
448;210276214
449;210741835
450;211206171
451;211673035
452;212162700
453;212651593
454;213163457
455;213631393
456;214095428
457;214513478
458;214953214
459;215394878
460;215859685
461;216323335
462;216789514
463;217256378
464;217721485
465;218211235
466;218676771
467;219165578
468;219631414
469;220095793
470;220562443
471;221050050
472;221517814
473;222029893
474;222521014
475;223009093
476;223427528
477;223843435
478;224259171
479;224675721
480;225092571
481;225532907
482;225972557
483;226413835
484;226855500
485;227320178
486;227761071
487;228203421
488;228668400
489;229109935
490;229597971
491;230063635
492;230505557
493;230994021
494;231481971
495;231949693
496;232440043
497;232879650
498;233297485
499;233737607
500;234178543
501;234619650
502;235059557
503;235524150
504;235966800
505;236430535
506;236896585
507;237362635
508;237827014
509;238292121
510;238757828
511;239199493
512;239688771
513;240154178
514;240644271
515;241132907
516;241623385
517;242111335
518;242528271
519;242946064
520;243387085
521;243850993
522;244292057
523;244757593
524;245223771
525;245688793
526;246178071
527;246643307
528;247109400
529;247574421
530;248038200
531;248481064
532;248969657
533;249434721
534;249924471
535;250390735
536;250904014
537;251370235
538;251810528
539;252250907
540;252692057
541;253133250
542;253573714
543;254015678
544;254480614
545;254921935
546;255410485
547;255876878
548;256341814
549;256807564
550;257273057
551;257737178
552;258226243
553;258668850
554;259181828
555;259648478
556;260161885
557;260651421
558;261092871
559;261509293
560;261924428
561;262340721
562;262757700
563;263196193
564;263614628
565;264055650
566;264519900
567;264960707
568;265403485
569;265868593
570;266333614
571;266775021
572;267240471
573;267726578
574;268170428
575;268659407
576;269124985
577;269615250
578;269616085
