2,2163265306117;22
1,56326530612205;13
1,01224489796005;12
1,72653061224628;11
2,17551020408428;22
1,88979591836687;17
4,33877551020851;42
1,15510204082238;1
5,42040816326335;60
5,50204081633274;63
2,31836734693934;24
4,40000000000146;45
5,48163265306357;62
3,93061224490521;43
4,74693877549726;48
1,19591836734617;3
1,64489795918053;12
2,09387755101488;17
6,54285714284924;80
2,35918367345585;19
3,80816326530476;44
5,25714285713912;61
1,07346938774572;4
2,52244897958008;23
8,33877551020123;106
1,52244897959463;3
3,60408163264219;30
2,0530612244911;25
5,13469387755322;66
2,95102040815982;37
5,03265306122194;66
4,48163265304174;53
2,93061224489065;40
8,37959183672501;101
3,82857142855937;54
2,27755102039373;15
4,3591836734704;42
1,175510204077;3
4,25714285713912;42
3,07346938774572;31
3,88979591835232;52
4,70612244895892;49
5,15510204080783;56
4,97142857142899;59
4,42040816326335;48
1,86938775511226;17
4,95102040815982;60
7,39999999999418;97
5,84897959182854;70
0,930612244905205;13
5,01224489795277;56
2,09387755100033;27
4,80816326531931;58
9,62448979591136;115
7,44081632653251;90
3,25714285712456;37
1,70612244895892;10
2,78775510203559;39
2,23673469386995;14
1,95102040815982;17
7,66530612244969;88
2,74693877549726;21
0,828571428573923;10
0,910204081621487;7
1,88979591836687;26
3,23673469386995;41
3,58367346937302;34
3,66530612244969;35
3,11428571428405;34
4,56326530611841;51
6,01224489795277;82
4,46122448981623;43
1,5428571428638;10
2,62448979591136;25
5,33877551023033;58
4,4204081632779;55
2,86938775508315;40
3,58367346940213;31
7,297959183692;88
1,37959183673956;3
6,72653061224264;74
1,175510204077;1
2,62448979591136;18
1,07346938777482;1
7,15510204082239;92
2,60408163262764;15
3,31836734694662;40
3,39999999999418;29
5,74693877549726;60
5,82857142854482;73
4,5428571428638;50
8,25714285715367;107
4,97142857141444;56
6,68571428570431;81
1,39999999999418;2
4,11428571428405;49
9,9306122448761;130
8,11428571428405;111
3,297959183692;32
3,74693877549726;37
2,19591836736072;16
5,27755102040828;63
6,72653061221354;80
3,175510204077;31
3,25714285712456;36
7,33877551025944;85
2,4204081632779;20
10,767346938781;141
2,84897959185764;38
5,19591836736072;61
6,01224489801098;80
2,82857142860303;33
4,91020408167969;62
2,35918367345585;15
1,80816326534841;22
1,88979591836687;21
3,60408163268585;34
2,68571428576251;27
3,40000000002328;38
2,48163265309995;23
4,82857142860303;64
5,542857142922;57
1,88979591842508;20
2,60408163268585;21
2,05306122452021;22
4,13469387759687;43
5,58367346943123;64
3,66530612244969;33
8,01224489801098;100
1,09387755102944;5
4,44081632653251;42
2,52244897960918;27
2,60408163268585;18
1,68571428576252;7
4,03265306126559;50
5,37959183676867;57
8,99183673469815;124
2,70612244901713;27
3,15510204085149;28
6,60408163268585;73
2,4204081632779;16
3,50204081635457;41
3,21632653061533;40
2,93061224493431;39
9,27755102043739;124
4,99183673475636;63
9,70612244901713;124
1,78775510203559;15
6,13469387753867;78
1,48163265309995;11
4,46122448984534;44
2,8081632652902;41
5,62448979594046;62
0,808163265290204;13
2,62448979594046;26
4,07346938777482;55
2,15510204085149;24
9,23673469392816;123
5,68571428576252;62
4,76734693883918;57
6,84897959185764;92
1,29795918375021;13
1,01224489801098;8
4,35918367345585;47
9,33877551020123;112
1,05306122452021;5
1,50204081629636;12
8,95102040818892;125
